"stock_code"	"chi_sht"	"com_name"	"class_system"	"ind_name"
"000903.SZ"	"云内动力"	"昆明云内动力股份有限公司"	"申万三级"	"汽车零部件"
"000980.SZ"	"众泰汽车"	"众泰汽车股份有限公司"	"申万三级"	"汽车零部件"
"001696.SZ"	"宗申动力"	"重庆宗申动力机械股份有限公司"	"申万三级"	"汽车零部件"
"002048.SZ"	"宁波华翔"	"宁波华翔电子股份有限公司"	"申万三级"	"汽车零部件"
"002085.SZ"	"万丰奥威"	"浙江万丰奥威汽轮股份有限公司"	"申万三级"	"汽车零部件"
"002101.SZ"	"广东鸿图"	"广东鸿图科技股份有限公司"	"申万三级"	"汽车零部件"
"002126.SZ"	"银轮股份"	"浙江银轮机械股份有限公司"	"申万三级"	"汽车零部件"
"002213.SZ"	"特尔佳"	"深圳市特尔佳科技股份有限公司"	"申万三级"	"汽车零部件"
"002265.SZ"	"西仪股份"	"云南西仪工业股份有限公司"	"申万三级"	"汽车零部件"
"002283.SZ"	"天润曲轴"	"天润曲轴股份有限公司"	"申万三级"	"汽车零部件"
"002284.SZ"	"亚太股份"	"浙江亚太机电股份有限公司"	"申万三级"	"汽车零部件"
"002328.SZ"	"新朋股份"	"上海新朋实业股份有限公司"	"申万三级"	"汽车零部件"
"002355.SZ"	"兴民智通"	"兴民智通(集团)股份有限公司"	"申万三级"	"汽车零部件"
"002363.SZ"	"隆基机械"	"山东隆基机械股份有限公司"	"申万三级"	"汽车零部件"
"002406.SZ"	"远东传动"	"许昌远东传动轴股份有限公司"	"申万三级"	"汽车零部件"
"002434.SZ"	"万里扬"	"浙江万里扬股份有限公司"	"申万三级"	"汽车零部件"
"002448.SZ"	"中原内配"	"中原内配(集团)股份有限公司"	"申万三级"	"汽车零部件"
"002454.SZ"	"松芝股份"	"上海加冷松芝汽车空调股份有限公司"	"申万三级"	"汽车零部件"
"002472.SZ"	"双环传动"	"浙江双环传动机械股份有限公司"	"申万三级"	"汽车零部件"
"002488.SZ"	"金固股份"	"浙江金固股份有限公司"	"申万三级"	"汽车零部件"
"002536.SZ"	"西泵股份"	"河南省西峡汽车水泵股份有限公司"	"申万三级"	"汽车零部件"
"002553.SZ"	"南方轴承"	"江苏南方轴承股份有限公司"	"申万三级"	"汽车零部件"
"002590.SZ"	"万安科技"	"浙江万安科技股份有限公司"	"申万三级"	"汽车零部件"
"002592.SZ"	"八菱科技"	"南宁八菱科技股份有限公司"	"申万三级"	"汽车零部件"
"002593.SZ"	"日上集团"	"厦门日上集团股份有限公司"	"申万三级"	"汽车零部件"
"002602.SZ"	"世纪华通"	"浙江世纪华通集团股份有限公司"	"申万三级"	"汽车零部件"
"002625.SZ"	"光启技术"	"光启技术股份有限公司"	"申万三级"	"汽车零部件"
"002662.SZ"	"京威股份"	"北京威卡威汽车零部件股份有限公司"	"申万三级"	"汽车零部件"
"002664.SZ"	"长鹰信质"	"长鹰信质科技股份有限公司"	"申万三级"	"汽车零部件"
"002684.SZ"	"猛狮科技"	"广东猛狮新能源科技股份有限公司"	"申万三级"	"汽车零部件"
"002703.SZ"	"浙江世宝"	"浙江世宝股份有限公司"	"申万三级"	"汽车零部件"
"002708.SZ"	"光洋股份"	"常州光洋轴承股份有限公司"	"申万三级"	"汽车零部件"
"002715.SZ"	"登云股份"	"怀集登云汽配股份有限公司"	"申万三级"	"汽车零部件"
"002725.SZ"	"跃岭股份"	"浙江跃岭股份有限公司"	"申万三级"	"汽车零部件"
"002765.SZ"	"蓝黛传动"	"重庆蓝黛动力传动机械股份有限公司"	"申万三级"	"汽车零部件"
"300100.SZ"	"双林股份"	"宁波双林汽车部件股份有限公司"	"申万三级"	"汽车零部件"
"300176.SZ"	"鸿特精密"	"广东鸿特精密技术股份有限公司"	"申万三级"	"汽车零部件"
"300237.SZ"	"美晨生态"	"山东美晨生态环境股份有限公司"	"申万三级"	"汽车零部件"
"300258.SZ"	"精锻科技"	"江苏太平洋精锻科技股份有限公司"	"申万三级"	"汽车零部件"
"601808.SH"	"中海油服"	"中海油田服务股份有限公司"	"申万三级"	"油气钻采服务"
"600871.SH"	"*ST油服"	"中石化石油工程技术服务股份有限公司"	"申万三级"	"油气钻采服务"
"600583.SH"	"海油工程"	"海洋石油工程股份有限公司"	"申万三级"	"油气钻采服务"
"300370.SZ"	"安控科技"	"北京安控科技股份有限公司"	"申万三级"	"油气钻采服务"
"300191.SZ"	"潜能恒信"	"潜能恒信能源技术股份有限公司"	"申万三级"	"油气钻采服务"
"300164.SZ"	"通源石油"	"西安通源石油科技股份有限公司"	"申万三级"	"油气钻采服务"
"300157.SZ"	"恒泰艾普"	"恒泰艾普石油天然气技术服务股份有限公司"	"申万三级"	"油气钻采服务"
"002629.SZ"	"仁智股份"	"浙江仁智股份有限公司"	"申万三级"	"油气钻采服务"
"002554.SZ"	"惠博普"	"华油惠博普科技股份有限公司"	"申万三级"	"油气钻采服务"
"002207.SZ"	"*ST准油"	"新疆准东石油技术股份有限公司"	"申万三级"	"油气钻采服务"
"600983.SH"	"惠而浦"	"惠而浦(中国)股份有限公司"	"申万三级"	"洗衣机"
"000418.SZ"	"小天鹅A"	"无锡小天鹅股份有限公司"	"申万三级"	"洗衣机"
"600097.SH"	"开创国际"	"上海开创国际海洋资源股份有限公司"	"申万三级"	"海洋捕捞"
"000798.SZ"	"中水渔业"	"中水集团远洋股份有限公司"	"申万三级"	"海洋捕捞"
"300409.SZ"	"道氏技术"	"广东道氏技术股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"300398.SZ"	"飞凯材料"	"上海飞凯光电材料股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"300225.SZ"	"金力泰"	"上海金力泰化工股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"300192.SZ"	"科斯伍德"	"苏州科斯伍德油墨股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"300063.SZ"	"天龙集团"	"广东天龙油墨集团股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"002361.SZ"	"神剑股份"	"安徽神剑新材料股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"002319.SZ"	"乐通股份"	"珠海市乐通化工股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"002256.SZ"	"彩虹精化"	"深圳市彩虹精细化工股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"000565.SZ"	"渝三峡A"	"重庆三峡油漆股份有限公司"	"申万三级"	"涂料油漆油墨制造"
"601233.SH"	"桐昆股份"	"桐昆集团股份有限公司"	"申万三级"	"涤纶"
"600527.SH"	"江南高纤"	"江苏江南高纤股份有限公司"	"申万三级"	"涤纶"
"600094.SH"	"大名城"	"上海大名城企业股份有限公司"	"申万三级"	"涤纶"
"600061.SH"	"国投资本"	"国投资本股份有限公司"	"申万三级"	"涤纶"
"002493.SZ"	"荣盛石化"	"荣盛石化股份有限公司"	"申万三级"	"涤纶"
"002427.SZ"	"*ST尤夫"	"浙江尤夫高新纤维股份有限公司"	"申万三级"	"涤纶"
"002206.SZ"	"海利得"	"浙江海利得新材料股份有限公司"	"申万三级"	"涤纶"
"002127.SZ"	"南极电商"	"南极电商股份有限公司"	"申万三级"	"涤纶"
"002015.SZ"	"霞客环保"	"江苏霞客环保色纺股份有限公司"	"申万三级"	"涤纶"
"000976.SZ"	"华铁股份"	"广东华铁通达高铁装备股份有限公司"	"申万三级"	"涤纶"
"000936.SZ"	"华西股份"	"江苏华西村股份有限公司"	"申万三级"	"涤纶"
"000703.SZ"	"恒逸石化"	"恒逸石化股份有限公司"	"申万三级"	"涤纶"
"601880.SH"	"大连港"	"大连港股份有限公司"	"申万三级"	"港口"
"601018.SH"	"宁波港"	"宁波港股份有限公司"	"申万三级"	"港口"
"601008.SH"	"连云港"	"江苏连云港港口股份有限公司"	"申万三级"	"港口"
"601000.SH"	"唐山港"	"唐山港集团股份有限公司"	"申万三级"	"港口"
"600717.SH"	"天津港"	"天津港股份有限公司"	"申万三级"	"港口"
"600575.SH"	"皖江物流"	"安徽皖江物流(集团)股份有限公司"	"申万三级"	"港口"
"600317.SH"	"营口港"	"营口港务股份有限公司"	"申万三级"	"港口"
"600279.SH"	"重庆港九"	"重庆港九股份有限公司"	"申万三级"	"港口"
"600190.SH"	"锦州港"	"锦州港股份有限公司"	"申万三级"	"港口"
"600018.SH"	"上港集团"	"上海国际港务（集团）股份有限公司"	"申万三级"	"港口"
"600017.SH"	"日照港"	"日照港股份有限公司"	"申万三级"	"港口"
"002040.SZ"	"南京港"	"南京港股份有限公司"	"申万三级"	"港口"
"000905.SZ"	"厦门港务"	"厦门港务发展股份有限公司"	"申万三级"	"港口"
"000582.SZ"	"北部湾港"	"北部湾港股份有限公司"	"申万三级"	"港口"
"000507.SZ"	"珠海港"	"珠海港股份有限公司"	"申万三级"	"港口"
"000088.SZ"	"盐田港"	"深圳市盐田港股份有限公司"	"申万三级"	"港口"
"000022.SZ"	"深赤湾A"	"深圳赤湾港航股份有限公司"	"申万三级"	"港口"
"601991.SH"	"大唐发电"	"大唐国际发电股份有限公司"	"申万三级"	"火电"
"600886.SH"	"国投电力"	"国投电力控股股份有限公司"	"申万三级"	"火电"
"600863.SH"	"内蒙华电"	"内蒙古蒙电华能热电股份有限公司"	"申万三级"	"火电"
"600795.SH"	"国电电力"	"国电电力发展股份有限公司"	"申万三级"	"火电"
"600780.SH"	"通宝能源"	"山西通宝能源股份有限公司"	"申万三级"	"火电"
"600744.SH"	"华银电力"	"大唐华银电力股份有限公司"	"申万三级"	"火电"
"600726.SH"	"华电能源"	"华电能源股份有限公司"	"申万三级"	"火电"
"600642.SH"	"申能股份"	"申能股份有限公司"	"申万三级"	"火电"
"600483.SH"	"福能股份"	"福建福能股份有限公司"	"申万三级"	"火电"
"600452.SH"	"涪陵电力"	"重庆涪陵电力实业股份有限公司"	"申万三级"	"火电"
"600098.SH"	"广州发展"	"广州发展集团股份有限公司"	"申万三级"	"火电"
"600027.SH"	"华电国际"	"华电国际电力股份有限公司"	"申万三级"	"火电"
"600023.SH"	"浙能电力"	"浙江浙能电力股份有限公司"	"申万三级"	"火电"
"600021.SH"	"上海电力"	"上海电力股份有限公司"	"申万三级"	"火电"
"600011.SH"	"华能国际"	"华能国际电力股份有限公司"	"申万三级"	"火电"
"001896.SZ"	"豫能控股"	"河南豫能控股股份有限公司"	"申万三级"	"火电"
"000966.SZ"	"长源电力"	"国电长源第一发电有限责任公司"	"申万三级"	"火电"
"000899.SZ"	"赣能股份"	"江西赣能股份有限公司"	"申万三级"	"火电"
"000875.SZ"	"吉电股份"	"吉林电力股份有限公司"	"申万三级"	"火电"
"000767.SZ"	"漳泽电力"	"山西漳泽电力股份有限公司"	"申万三级"	"火电"
"000720.SZ"	"*ST新能"	"山东新能泰山发电股份有限公司"	"申万三级"	"火电"
"000690.SZ"	"宝新能源"	"广东宝丽华新能源股份有限公司"	"申万三级"	"火电"
"000601.SZ"	"韶能股份"	"广东韶能集团股份有限公司"	"申万三级"	"火电"
"000600.SZ"	"建投能源"	"河北建投能源投资股份有限公司"	"申万三级"	"火电"
"000543.SZ"	"皖能电力"	"安徽皖能股份有限公司"	"申万三级"	"火电"
"000539.SZ"	"粤电力A"	"广东电力发展股份有限公司"	"申万三级"	"火电"
"000027.SZ"	"深圳能源"	"深圳能源集团股份有限公司"	"申万三级"	"火电"
"600202.SH"	"*ST哈空"	"哈尔滨空调股份有限公司"	"申万三级"	"火电设备"
"300105.SZ"	"龙源技术"	"烟台龙源电力技术股份有限公司"	"申万三级"	"火电设备"
"002665.SZ"	"首航节能"	"北京首航艾启威节能技术股份有限公司"	"申万三级"	"火电设备"
"002630.SZ"	"华西能源"	"华西能源工业股份有限公司"	"申万三级"	"火电设备"
"002255.SZ"	"海陆重工"	"苏州海陆重工股份有限公司"	"申万三级"	"火电设备"
"300108.SZ"	"吉药控股"	"吉药控股股份有限公司"	"申万三级"	"炭黑"
"002753.SZ"	"永东股份"	"山西永东化工股份有限公司"	"申万三级"	"炭黑"
"002442.SZ"	"龙星化工"	"龙星化工股份有限公司"	"申万三级"	"炭黑"
"002068.SZ"	"黑猫股份"	"江西黑猫炭黑股份有限公司"	"申万三级"	"炭黑"
"600982.SH"	"宁波热电"	"宁波热电股份有限公司"	"申万三级"	"热电"
"600864.SH"	"哈投股份"	"哈尔滨哈投投资股份有限公司"	"申万三级"	"热电"
"600758.SH"	"红阳能源"	"辽宁红阳能源投资股份有限公司"	"申万三级"	"热电"
"600719.SH"	"大连热电"	"大连热电股份有限公司"	"申万三级"	"热电"
"600578.SH"	"京能电力"	"北京京能电力股份有限公司"	"申万三级"	"热电"
"600509.SH"	"天富能源"	"新疆天富能源股份有限公司"	"申万三级"	"热电"
"600396.SH"	"金山股份"	"沈阳金山能源股份有限公司"	"申万三级"	"热电"
"600167.SH"	"联美控股"	"联美量子股份有限公司"	"申万三级"	"热电"
"000958.SZ"	"东方能源"	"国家电投集团东方新能源股份有限公司"	"申万三级"	"热电"
"000695.SZ"	"滨海能源"	"天津滨海能源发展股份有限公司"	"申万三级"	"热电"
"000692.SZ"	"惠天热电"	"沈阳惠天热电股份有限公司"	"申万三级"	"热电"
"000301.SZ"	"东方市场"	"江苏吴江中国东方丝绸市场股份有限公司"	"申万三级"	"热电"
"601015.SH"	"陕西黑猫"	"陕西黑猫焦化股份有限公司"	"申万三级"	"焦炭加工"
"601011.SH"	"宝泰隆"	"宝泰隆新材料股份有限公司"	"申万三级"	"焦炭加工"
"600792.SH"	"云煤能源"	"云南煤业能源股份有限公司"	"申万三级"	"焦炭加工"
"600740.SH"	"山西焦化"	"山西焦化股份有限公司"	"申万三级"	"焦炭加工"
"600721.SH"	"百花村"	"新疆百花村股份有限公司"	"申万三级"	"焦炭加工"
"600408.SH"	"*ST安泰"	"山西安泰集团股份有限公司"	"申万三级"	"焦炭加工"
"600179.SH"	"安通控股"	"安通控股股份有限公司"	"申万三级"	"焦炭加工"
"000723.SZ"	"美锦能源"	"山西美锦能源股份有限公司"	"申万三级"	"焦炭加工"
"000159.SZ"	"国际实业"	"新疆国际实业股份有限公司"	"申万三级"	"焦炭加工"
"601918.SH"	"新集能源"	"中煤新集能源股份有限公司"	"申万三级"	"煤炭开采"
"601898.SH"	"中煤能源"	"中国中煤能源股份有限公司"	"申万三级"	"煤炭开采"
"601699.SH"	"潞安环能"	"山西潞安环保能源开发股份有限公司"	"申万三级"	"煤炭开采"
"601666.SH"	"平煤股份"	"平顶山天安煤业股份有限公司"	"申万三级"	"煤炭开采"
"601225.SH"	"陕西煤业"	"陕西煤业股份有限公司"	"申万三级"	"煤炭开采"
"601101.SH"	"昊华能源"	"北京昊华能源股份有限公司"	"申万三级"	"煤炭开采"
"601088.SH"	"中国神华"	"中国神华能源股份有限公司"	"申万三级"	"煤炭开采"
"601001.SH"	"大同煤业"	"大同煤业股份有限公司"	"申万三级"	"煤炭开采"
"600997.SH"	"开滦股份"	"开滦能源化工股份有限公司"	"申万三级"	"煤炭开采"
"600971.SH"	"恒源煤电"	"安徽恒源煤电股份有限公司"	"申万三级"	"煤炭开采"
"600714.SH"	"金瑞矿业"	"青海金瑞矿业发展股份有限公司"	"申万三级"	"煤炭开采"
"600546.SH"	"山煤国际"	"山煤国际能源集团股份有限公司"	"申万三级"	"煤炭开采"
"600508.SH"	"上海能源"	"上海大屯能源股份有限公司"	"申万三级"	"煤炭开采"
"600403.SH"	"大有能源"	"河南大有能源股份有限公司"	"申万三级"	"煤炭开采"
"600397.SH"	"*ST安煤"	"安源煤业集团股份有限公司"	"申万三级"	"煤炭开采"
"600395.SH"	"盘江股份"	"贵州盘江精煤股份有限公司"	"申万三级"	"煤炭开采"
"600381.SH"	"青海春天"	"青海春天药用资源科技股份有限公司"	"申万三级"	"煤炭开采"
"600348.SH"	"阳泉煤业"	"阳泉煤业(集团)股份有限公司"	"申万三级"	"煤炭开采"
"600188.SH"	"兖州煤业"	"兖州煤业股份有限公司"	"申万三级"	"煤炭开采"
"600157.SH"	"永泰能源"	"永泰能源股份有限公司"	"申万三级"	"煤炭开采"
"600123.SH"	"兰花科创"	"山西兰花科技创业股份有限公司"	"申万三级"	"煤炭开采"
"600121.SH"	"郑州煤电"	"郑州煤电股份有限公司"	"申万三级"	"煤炭开采"
"002128.SZ"	"露天煤业"	"内蒙古霍林河露天煤业股份有限公司"	"申万三级"	"煤炭开采"
"000983.SZ"	"西山煤电"	"山西西山煤电股份有限公司"	"申万三级"	"煤炭开采"
"000968.SZ"	"蓝焰控股"	"山西蓝焰控股股份有限公司"	"申万三级"	"煤炭开采"
"000937.SZ"	"冀中能源"	"冀中能源股份有限公司"	"申万三级"	"煤炭开采"
"000933.SZ"	"神火股份"	"河南神火煤电股份有限公司"	"申万三级"	"煤炭开采"
"000780.SZ"	"*ST平能"	"内蒙古平庄能源股份有限公司"	"申万三级"	"煤炭开采"
"000571.SZ"	"新大洲A"	"新大洲控股股份有限公司"	"申万三级"	"煤炭开采"
"000552.SZ"	"靖远煤电"	"甘肃靖远煤电股份有限公司"	"申万三级"	"煤炭开采"
"000531.SZ"	"穗恒运A"	"广州恒运企业集团股份有限公司"	"申万三级"	"燃机发电"
"000037.SZ"	"深南电A"	"深圳南山热电股份有限公司"	"申万三级"	"燃机发电"
"600856.SH"	"中天能源"	"长春中天能源股份有限公司"	"申万三级"	"燃气"
"000593.SZ"	"大通燃气"	"四川大通燃气开发股份有限公司"	"申万三级"	"燃气"
