"start_stock_code"	"start_chi_sht"	"start_com_name"	"start_com_type"	"end_stock_code"	"end_chi_sht"	"end_com_name"	"end_com_type"	"output_funt"	"report_dt"
""	""	"平邑永胜药业有限公司"	"非上市"	"600771.SH"	"广誉远"	"广誉远中药股份有限公司"	"沪A"	"591.12"	"2016-12-31"
""	""	"山东东阿国胶堂阿胶药业有限公司"	"非上市"	"600771.SH"	"广誉远"	"广誉远中药股份有限公司"	"沪A"	"512.82"	"2016-12-31"
""	""	"斯巴鲁汽车(中国)有限公司"	"非上市"	"601258.SH"	"庞大集团"	"庞大汽贸集团股份有限公司"	"沪A"	"527563.39"	"2014-12-31"
""	""	"梅赛德斯-奔驰(中国)汽车销售有限公司"	"非上市"	"601258.SH"	"庞大集团"	"庞大汽贸集团股份有限公司"	"沪A"	"303885.1"	"2014-12-31"
""	""	"太原晋西春雷铜业有限公司"	"非上市"	"002119.SZ"	"康强电子"	"宁波康强电子股份有限公司"	"深A"	"31134.11"	"2017-12-31"
""	""	"香港京慧诚有限公司"	"非上市"	"002119.SZ"	"康强电子"	"宁波康强电子股份有限公司"	"深A"	"6303.99"	"2017-12-31"
""	""	"上海新世纪药业有限公司"	"非上市"	"600572.SH"	"康恩贝"	"浙江康恩贝制药股份有限公司"	"沪A"	"6181.72"	"2014-12-31"
""	""	"安徽精益药业销售有限公司"	"非上市"	"600572.SH"	"康恩贝"	"浙江康恩贝制药股份有限公司"	"沪A"	"3289.73"	"2014-12-31"
""	""	"浙江康恩贝集团医疗保健品有限公司"	"非上市"	"600572.SH"	"康恩贝"	"浙江康恩贝制药股份有限公司"	"沪A"	"2254.63"	"2014-12-31"
""	""	"山东齐发药业有限公司"	"非上市"	"600572.SH"	"康恩贝"	"浙江康恩贝制药股份有限公司"	"沪A"	"2025.15"	"2014-12-31"
""	""	"陕西铎耀中药饮片有限公司"	"非上市"	"603139.SH"	"康惠制药"	"陕西康惠制药股份有限公司"	"沪A"	"3137.97"	"2016-12-31"
""	""	"江西济世堂药业有限公司"	"非上市"	"603139.SH"	"康惠制药"	"陕西康惠制药股份有限公司"	"沪A"	"1487.73"	"2016-12-31"
""	""	"陕西康誉药业有限公司"	"非上市"	"603139.SH"	"康惠制药"	"陕西康惠制药股份有限公司"	"沪A"	"479.33"	"2016-12-31"
""	""	"洛克化学(深圳)有限公司"	"非上市"	"603906.SH"	"龙蟠科技"	"江苏龙蟠科技股份有限公司"	"沪A"	"4267.23"	"2017-12-31"
""	""	"洛克化学(深圳)有限公司"	"非上市"	"603798.SH"	"康普顿"	"青岛康普顿科技股份有限公司"	"沪A"	"3459.13"	"2017-12-31"
""	""	"上海富盈石化产品有限公司"	"非上市"	"603906.SH"	"龙蟠科技"	"江苏龙蟠科技股份有限公司"	"沪A"	"5155.4"	"2017-12-31"
""	""	"上海富盈石化产品有限公司"	"非上市"	"603798.SH"	"康普顿"	"青岛康普顿科技股份有限公司"	"沪A"	"3339.27"	"2017-12-31"
""	""	"北京康辰药业股份有限公司"	"非上市"	"600518.SH"	"康美药业"	"康美药业股份有限公司"	"沪A"	"5459.82"	"2017-12-31"
""	""	"远纺工业(上海)有限公司"	"非上市"	"300658.SZ"	"延江股份"	"厦门延江新材料股份有限公司"	"深A"	"1234.33"	"2016-12-31"
""	""	"中海壳牌石油化工有限公司"	"非上市"	"002575.SZ"	"群兴玩具"	"广东群兴玩具股份有限公司"	"深A"	"3410.39"	"2016-12-31"
""	""	"中海壳牌石油化工有限公司"	"非上市"	"603385.SH"	"惠达卫浴"	"惠达卫浴股份有限公司"	"沪A"	"1224.26"	"2016-12-31"
""	""	"中海壳牌石油化工有限公司"	"非上市"	"300658.SZ"	"延江股份"	"厦门延江新材料股份有限公司"	"深A"	"1000.81"	"2016-12-31"
""	""	"山东俊富非织造材料有限公司"	"非上市"	"300658.SZ"	"延江股份"	"厦门延江新材料股份有限公司"	"深A"	"891.04"	"2016-12-31"
""	""	"湖北金龙非织造布有限公司"	"非上市"	"300658.SZ"	"延江股份"	"厦门延江新材料股份有限公司"	"深A"	"310.25"	"2016-12-31"
""	""	"乌拉特后旗万欣铸造有限责任公司"	"非上市"	"000688.SZ"	"建新矿业"	"建新矿业股份有限责任公司"	"深A"	"766.69"	"2017-12-31"
""	""	"白银富华商贸有限公司"	"非上市"	"000688.SZ"	"建新矿业"	"建新矿业股份有限责任公司"	"深A"	"458.19"	"2017-12-31"
""	""	"德州虹桥染料化工有限公司"	"非上市"	"300107.SZ"	"建新股份"	"河北建新化工股份有限公司"	"深A"	"2941.55"	"2015-12-31"
""	""	"上海杨浦知识创新区投资发展有限公司"	"非上市"	"300675.SZ"	"建科院"	"深圳市建筑科学研究院股份有限公司"	"深A"	"1115.14"	"2017-12-31"
""	""	"深圳市投控物业管理有限公司"	"非上市"	"300675.SZ"	"建科院"	"深圳市建筑科学研究院股份有限公司"	"深A"	"696.28"	"2017-12-31"
""	""	"朔黄铁路发展有限责任公司"	"非上市"	"300675.SZ"	"建科院"	"深圳市建筑科学研究院股份有限公司"	"深A"	"677.1"	"2017-12-31"
""	""	"湖南东晟电子有限公司"	"非上市"	"300338.SZ"	"开元股份"	"长沙开元仪器股份有限公司"	"深A"	"373.09"	"2017-12-31"
""	""	"承德钢铁集团有限公司"	"非上市"	"600997.SH"	"开滦股份"	"开滦能源化工股份有限公司"	"沪A"	"287948.81"	"2017-12-31"
""	""	"首钢集团有限公司"	"非上市"	"000983.SZ"	"西山煤电"	"山西西山煤电股份有限公司"	"深A"	"603915.54"	"2017-12-31"
""	""	"首钢集团有限公司"	"非上市"	"600997.SH"	"开滦股份"	"开滦能源化工股份有限公司"	"沪A"	"252767.37"	"2017-12-31"
""	""	"开滦(集团)有限责任公司"	"非上市"	"600997.SH"	"开滦股份"	"开滦能源化工股份有限公司"	"沪A"	"161916.96"	"2017-12-31"
""	""	"唐山百驰商贸有限公司"	"非上市"	"600997.SH"	"开滦股份"	"开滦能源化工股份有限公司"	"沪A"	"99410.02"	"2017-12-31"
""	""	"浙江广播电视集团"	"非上市"	"603598.SH"	"引力传媒"	"引力传媒股份有限公司"	"沪A"	"26011.61"	"2014-12-31"
""	""	"湖南广播电视广告总公司"	"非上市"	"002400.SZ"	"省广集团"	"广东省广告集团股份有限公司"	"深A"	"23298.25"	"2017-12-31"
""	""	"湖南广播电视广告总公司"	"非上市"	"002712.SZ"	"思美传媒"	"思美传媒股份有限公司"	"深A"	"15522.15"	"2015-12-31"
""	""	"湖南广播电视广告总公司"	"非上市"	"603598.SH"	"引力传媒"	"引力传媒股份有限公司"	"沪A"	"24998.36"	"2014-12-31"
""	""	"山东广播电视台"	"非上市"	"603598.SH"	"引力传媒"	"引力传媒股份有限公司"	"沪A"	"17930.45"	"2014-12-31"
""	""	"广州方邦电子股份有限公司"	"非上市"	"300657.SZ"	"弘信电子"	"厦门弘信电子科技股份有限公司"	"深A"	"1477.29"	"2017-06-30"
""	""	"烟台神马包装有限公司"	"非上市"	"000869.SZ"	"张裕A"	"烟台张裕葡萄酿酒股份有限公司"	"深A"	"14587.2"	"2017-12-31"
""	""	"山东烟台酿酒有限公司"	"非上市"	"000869.SZ"	"张裕A"	"烟台张裕葡萄酿酒股份有限公司"	"深A"	"9327.58"	"2017-12-31"
""	""	"浙江古越龙山文化传播有限公司"	"非上市"	"000673.SZ"	"当代东方"	"当代东方投资股份有限公司"	"深A"	"5231.55"	"2015-12-31"
""	""	"杭州盈方科技有限公司"	"非上市"	"300634.SZ"	"彩讯股份"	"彩讯科技股份有限公司"	"深A"	"1471.97"	"2017-12-31"
""	""	"上海思锐信息技术有限公司"	"非上市"	"300634.SZ"	"彩讯股份"	"彩讯科技股份有限公司"	"深A"	"1317.11"	"2017-12-31"
""	""	"福建未来无线信息技术有限公司"	"非上市"	"300634.SZ"	"彩讯股份"	"彩讯科技股份有限公司"	"深A"	"529.74"	"2017-12-31"
""	""	"深圳市微拍档网络有限公司"	"非上市"	"300634.SZ"	"彩讯股份"	"彩讯科技股份有限公司"	"深A"	"520.35"	"2017-12-31"
""	""	"惠州宝柏包装有限公司"	"非上市"	"300740.SZ"	"御家汇"	"御家汇股份有限公司"	"深A"	"4314.48"	"2017-12-31"
""	""	"广州永新包装有限公司"	"非上市"	"300740.SZ"	"御家汇"	"御家汇股份有限公司"	"深A"	"3524.39"	"2017-12-31"
""	""	"广州正卓印刷有限公司"	"非上市"	"300740.SZ"	"御家汇"	"御家汇股份有限公司"	"深A"	"3451.49"	"2017-12-31"
""	""	"广州市李记包装材料有限公司"	"非上市"	"300740.SZ"	"御家汇"	"御家汇股份有限公司"	"深A"	"2891.51"	"2017-12-31"
""	""	"福建泉州金福泉包袋有限公司"	"非上市"	"300640.SZ"	"德艺文创"	"德艺文化创意集团股份有限公司"	"深A"	"1267.69"	"2016-12-31"
""	""	"福州静远家庭日用品有限公司"	"非上市"	"300640.SZ"	"德艺文创"	"德艺文化创意集团股份有限公司"	"深A"	"754.51"	"2016-12-31"
""	""	"西门子工业软件(北京)有限公司"	"非上市"	"300667.SZ"	"必创科技"	"北京必创科技股份有限公司"	"深A"	"2007.17"	"2016-12-31"
""	""	"明枫国际有限公司"	"非上市"	"300667.SZ"	"必创科技"	"北京必创科技股份有限公司"	"深A"	"1104.69"	"2016-12-31"
""	""	"北京首康南海科贸有限公司"	"非上市"	"300667.SZ"	"必创科技"	"北京必创科技股份有限公司"	"深A"	"280.34"	"2016-12-31"
""	""	"叶集合和人造板有限公司"	"非上市"	"603326.SH"	"我乐家居"	"南京我乐家居股份有限公司"	"沪A"	"2414.33"	"2016-12-31"
""	""	"叶集合和人造板有限公司"	"非上市"	"603801.SH"	"志邦股份"	"志邦厨柜股份有限公司"	"沪A"	"7402.97"	"2016-12-31"
""	""	"广东中旗新材料科技有限公司"	"非上市"	"603180.SH"	"金牌厨柜"	"厦门金牌厨柜股份有限公司"	"沪A"	"6701.14"	"2016-12-31"
""	""	"广东中旗新材料科技有限公司"	"非上市"	"603801.SH"	"志邦股份"	"志邦厨柜股份有限公司"	"沪A"	"3465.9"	"2016-12-31"
""	""	"北京恒远恒信科技发展有限公司"	"非上市"	"300413.SZ"	"快乐购"	"快乐购物股份有限公司"	"深A"	"18847.7"	"2017-12-31"
""	""	"北京松联科技有限公司"	"非上市"	"300413.SZ"	"快乐购"	"快乐购物股份有限公司"	"深A"	"9085.02"	"2017-12-31"
""	""	"湖南省尚品科贸有限公司"	"非上市"	"300413.SZ"	"快乐购"	"快乐购物股份有限公司"	"深A"	"5262.98"	"2017-12-31"
""	""	"东莞市乐达电梯配件有限公司"	"非上市"	"002774.SZ"	"快意电梯"	"快意电梯股份有限公司"	"深A"	"3391.24"	"2016-12-31"
""	""	"江阴海丰电梯导轨有限公司"	"非上市"	"002774.SZ"	"快意电梯"	"快意电梯股份有限公司"	"深A"	"2173.76"	"2016-12-31"
""	""	"苏州汇川技术有限公司"	"非上市"	"002176.SZ"	"江特电机"	"江西特种电机股份有限公司"	"深A"	"4541.37"	"2016-12-31"
""	""	"苏州汇川技术有限公司"	"非上市"	"002774.SZ"	"快意电梯"	"快意电梯股份有限公司"	"深A"	"1951.61"	"2016-12-31"
""	""	"江苏电视台"	"非上市"	"002712.SZ"	"思美传媒"	"思美传媒股份有限公司"	"深A"	"5764.04"	"2015-12-31"
""	""	"天音通信有限公司"	"非上市"	"000058.SZ"	"深赛格"	"深圳赛格股份有限公司"	"深A"	"2938.4"	"2017-12-31"
""	""	"天音通信有限公司"	"非上市"	"300081.SZ"	"恒信东方"	"恒信东方文化股份有限公司"	"深A"	"3492.4"	"2017-12-31"
""	""	"四川远星橡胶有限责任公司"	"非上市"	"000913.SZ"	"钱江摩托"	"浙江钱江摩托股份有限公司"	"深A"	"2907.27"	"2017-12-31"
""	""	"四川远星橡胶有限责任公司"	"非上市"	"603787.SH"	"新日股份"	"江苏新日电动车股份有限公司"	"沪A"	"2808.74"	"2016-12-31"
""	""	"江西起重机械总厂"	"非上市"	"002591.SZ"	"恒大高新"	"江西恒大高新技术股份有限公司"	"深A"	"176.58"	"2016-12-31"
""	""	"浙江古纤道绿色纤维有限公司"	"非上市"	"000677.SZ"	"恒天海龙"	"恒天海龙股份有限公司"	"深A"	"3199.22"	"2017-12-31"
""	""	"北方华思网络技术(北京)有限公司"	"非上市"	"300513.SZ"	"恒泰实达"	"北京恒泰实达科技股份有限公司"	"深A"	"931.67"	"2015-12-31"
""	""	"广州美凯电子科技有限公司"	"非上市"	"300513.SZ"	"恒泰实达"	"北京恒泰实达科技股份有限公司"	"深A"	"666.67"	"2015-12-31"
""	""	"江阴江盛不锈钢制品有限公司"	"非上市"	"603985.SH"	"恒润股份"	"江阴市恒润重工股份有限公司"	"沪A"	"2092.62"	"2017-12-31"
""	""	"常州科特金属材料有限公司"	"非上市"	"603985.SH"	"恒润股份"	"江阴市恒润重工股份有限公司"	"沪A"	"877.52"	"2017-12-31"
""	""	"安徽大富重工机械有限公司"	"非上市"	"000622.SZ"	"恒立实业"	"恒立实业发展集团股份有限公司"	"深A"	"571.24"	"2017-12-31"
""	""	"浙江康盛热交换器有限公司"	"非上市"	"000622.SZ"	"恒立实业"	"恒立实业发展集团股份有限公司"	"深A"	"341.24"	"2017-12-31"
""	""	"宁波恒富汽车部件发展有限公司"	"非上市"	"000622.SZ"	"恒立实业"	"恒立实业发展集团股份有限公司"	"深A"	"340.74"	"2017-12-31"
""	""	"浙江南星汽车空调有限公司"	"非上市"	"000622.SZ"	"恒立实业"	"恒立实业发展集团股份有限公司"	"深A"	"266.39"	"2017-12-31"
""	""	"宁波中金石化有限公司"	"非上市"	"000703.SZ"	"恒逸石化"	"恒逸石化股份有限公司"	"深A"	"182717.7"	"2015-12-31"
""	""	"福建联合石油化工有限公司"	"非上市"	"000703.SZ"	"恒逸石化"	"恒逸石化股份有限公司"	"深A"	"100224.41"	"2015-12-31"
""	""	"SK NETWORKS CO.,LTD"	"非上市"	"000703.SZ"	"恒逸石化"	"恒逸石化股份有限公司"	"深A"	"70765.49"	"2015-12-31"
""	""	"中国五矿集团有限公司"	"非上市"	"002237.SZ"	"恒邦股份"	"山东恒邦冶炼股份有限公司"	"深A"	"74577.22"	"2017-12-31"
""	""	"吉林板庙子矿业有限公司"	"非上市"	"002237.SZ"	"恒邦股份"	"山东恒邦冶炼股份有限公司"	"深A"	"55960"	"2017-12-31"
""	""	"MRI Trading AG"	"非上市"	"002237.SZ"	"恒邦股份"	"山东恒邦冶炼股份有限公司"	"深A"	"39226.32"	"2017-12-31"
""	""	"河冶科技股份有限公司"	"非上市"	"300488.SZ"	"恒锋工具"	"恒锋工具股份有限公司"	"深A"	"725.58"	"2014-12-31"
""	""	"江苏省福达特种钢有限公司"	"非上市"	"300488.SZ"	"恒锋工具"	"恒锋工具股份有限公司"	"深A"	"609.07"	"2014-12-31"
""	""	"东北特钢集团上海特殊钢有限公司"	"非上市"	"300488.SZ"	"恒锋工具"	"恒锋工具股份有限公司"	"深A"	"87.55"	"2014-12-31"
""	""	"四川省西点电力设计有限公司"	"非上市"	"300208.SZ"	"恒顺众昇"	"青岛市恒顺众昇集团股份有限公司"	"深A"	"25087.43"	"2017-12-31"
""	""	"隆基乐叶光伏科技有限公司"	"非上市"	"300080.SZ"	"易成新能"	"河南易成新能源股份有限公司"	"深A"	"72137.82"	"2017-12-31"
""	""	"隆基乐叶光伏科技有限公司"	"非上市"	"300208.SZ"	"恒顺众昇"	"青岛市恒顺众昇集团股份有限公司"	"深A"	"6463.68"	"2017-12-31"
""	""	"江苏中信博新能源科技股份有限公司"	"非上市"	"300208.SZ"	"恒顺众昇"	"青岛市恒顺众昇集团股份有限公司"	"深A"	"2847.7"	"2017-12-31"
""	""	"北京天马时空网络技术有限公司"	"非上市"	"002517.SZ"	"恺英网络"	"恺英网络股份有限公司"	"深A"	"33306.6"	"2016-12-31"
""	""	"上海佑迎广告有限公司"	"非上市"	"002517.SZ"	"恺英网络"	"恺英网络股份有限公司"	"深A"	"17844.94"	"2016-12-31"
""	""	"上海菲索广告有限公司"	"非上市"	"002517.SZ"	"恺英网络"	"恺英网络股份有限公司"	"深A"	"15226.45"	"2016-12-31"
""	""	"杭州盛锋网络科技有限公司"	"非上市"	"002517.SZ"	"恺英网络"	"恺英网络股份有限公司"	"深A"	"10391.39"	"2016-12-31"
""	""	"浙江盛和网络科技有限公司"	"非上市"	"002517.SZ"	"恺英网络"	"恺英网络股份有限公司"	"深A"	"9949.17"	"2016-12-31"
""	""	"沈阳城市公用集团煤炭有限公司"	"非上市"	"000692.SZ"	"惠天热电"	"沈阳惠天热电股份有限公司"	"深A"	"26446.12"	"2016-12-31"
""	""	"辽源矿业(集团)有限责任公司梅河煤矿"	"非上市"	"000692.SZ"	"惠天热电"	"沈阳惠天热电股份有限公司"	"深A"	"19987.93"	"2016-12-31"
""	""	"沈阳华润热电有限公司"	"非上市"	"000692.SZ"	"惠天热电"	"沈阳惠天热电股份有限公司"	"深A"	"18510.78"	"2016-12-31"
""	""	"沈阳城市公用集团物流有限公司"	"非上市"	"000692.SZ"	"惠天热电"	"沈阳惠天热电股份有限公司"	"深A"	"4503.47"	"2016-12-31"
""	""	"惠州市永昌盛电子有限公司"	"非上市"	"002888.SZ"	"惠威科技"	"广州惠威电声科技股份有限公司"	"深A"	"598.43"	"2016-12-31"
""	""	"佛山市南海区松岗华达音箱厂"	"非上市"	"002888.SZ"	"惠威科技"	"广州惠威电声科技股份有限公司"	"深A"	"580.83"	"2016-12-31"
""	""	"广州精鑫电业制造有限公司"	"非上市"	"002888.SZ"	"惠威科技"	"广州惠威电声科技股份有限公司"	"深A"	"320.16"	"2016-12-31"
""	""	"佛山市禅城区东源五金塑料厂"	"非上市"	"002888.SZ"	"惠威科技"	"广州惠威电声科技股份有限公司"	"深A"	"274.58"	"2016-12-31"
""	""	"鹤山市挚艺音箱有限公司"	"非上市"	"002888.SZ"	"惠威科技"	"广州惠威电声科技股份有限公司"	"深A"	"250.33"	"2016-12-31"
""	""	"浙江怡和卫浴有限公司"	"非上市"	"603385.SH"	"惠达卫浴"	"惠达卫浴股份有限公司"	"沪A"	"9885.45"	"2016-12-31"
""	""	"天津市裕达工贸有限公司"	"非上市"	"603385.SH"	"惠达卫浴"	"惠达卫浴股份有限公司"	"沪A"	"2591.58"	"2016-12-31"
""	""	"唐山市丰南区盛达纸业有限公司"	"非上市"	"603385.SH"	"惠达卫浴"	"惠达卫浴股份有限公司"	"沪A"	"2045.05"	"2016-12-31"
""	""	"玉田县顺发实业有限公司"	"非上市"	"603385.SH"	"惠达卫浴"	"惠达卫浴股份有限公司"	"沪A"	"1735.87"	"2016-12-31"
""	""	"唐山市长润发装饰材料有限公司"	"非上市"	"603385.SH"	"惠达卫浴"	"惠达卫浴股份有限公司"	"沪A"	"1729.02"	"2016-12-31"
""	""	"淄博大华纸业有限公司"	"非上市"	"603385.SH"	"惠达卫浴"	"惠达卫浴股份有限公司"	"沪A"	"1567.11"	"2016-12-31"
""	""	"浙江恒强科技股份有限公司"	"非上市"	"300307.SZ"	"慈星股份"	"宁波慈星股份有限公司"	"深A"	"5583.89"	"2017-06-30"
""	""	"江苏乐能电池股份有限公司"	"非上市"	"002190.SZ"	"成飞集成"	"四川成飞集成科技股份有限公司"	"深A"	"11427.74"	"2016-12-31"
""	""	"河南义腾新能源科技有限公司"	"非上市"	"002190.SZ"	"成飞集成"	"四川成飞集成科技股份有限公司"	"深A"	"7630.35"	"2016-12-31"
""	""	"湖南升华科技股份有限公司+1"	"非上市"	"002190.SZ"	"成飞集成"	"四川成飞集成科技股份有限公司"	"深A"	"6902.89"	"2016-12-31"
""	""	"马钢(芜湖)材料技术有限公司"	"非上市"	"002190.SZ"	"成飞集成"	"四川成飞集成科技股份有限公司"	"深A"	"6120.31"	"2016-12-31"
""	""	"广东必图新材料科技股份有限公司"	"非上市"	"603326.SH"	"我乐家居"	"南京我乐家居股份有限公司"	"沪A"	"3095.95"	"2016-12-31"
""	""	"杭州德意电器股份有限公司"	"非上市"	"603326.SH"	"我乐家居"	"南京我乐家居股份有限公司"	"沪A"	"2856.54"	"2016-12-31"
""	""	"海蒂诗五金配件(上海)有限公司"	"非上市"	"603326.SH"	"我乐家居"	"南京我乐家居股份有限公司"	"沪A"	"2037.69"	"2016-12-31"
