"stock_code"	"chi_sht"	"com_name"	"block_name"
"300055.SZ"	"万邦达"	"北京万邦达环保技术股份有限公司"	"电力环保设备"
"002600.SZ"	"领益智造"	"广东领益智造股份有限公司"	"电动汽车"
"000625.SZ"	"长安汽车"	"重庆长安汽车股份有限公司"	"电动汽车"
"300491.SZ"	"通合科技"	"石家庄通合电子科技股份有限公司"	"电动汽车"
"000400.SZ"	"许继电气"	"许继电气股份有限公司"	"电动汽车"
"002168.SZ"	"深圳惠程"	"深圳市惠程电气股份有限公司"	"电动汽车"
"002594.SZ"	"比亚迪"	"比亚迪股份有限公司"	"电动汽车"
"002028.SZ"	"思源电气"	"思源电气股份有限公司"	"电动汽车"
"002227.SZ"	"奥特迅"	"深圳奥特迅电力设备股份有限公司"	"电动汽车"
"300141.SZ"	"和顺电气"	"苏州工业园区和顺电气股份有限公司"	"电动汽车"
"300104.SZ"	"乐视网"	"乐视网信息技术(北京)股份有限公司"	"电动汽车"
"000887.SZ"	"中鼎股份"	"安徽中鼎密封件股份有限公司"	"电动汽车"
"600104.SH"	"上汽集团"	"上海汽车集团股份有限公司"	"电动汽车"
"000559.SZ"	"万向钱潮"	"万向钱潮股份有限公司"	"电动汽车"
"600316.SH"	"洪都航空"	"江西洪都航空工业股份有限公司"	"电动汽车租赁"
"002190.SZ"	"成飞集成"	"四川成飞集成科技股份有限公司"	"电动汽车租赁"
"601311.SH"	"骆驼股份"	"骆驼集团股份有限公司"	"电动物流车"
"000625.SZ"	"长安汽车"	"重庆长安汽车股份有限公司"	"电动物流车"
"002519.SZ"	"银河电子"	"江苏银河电子股份有限公司"	"电动物流车"
"600686.SH"	"金龙汽车"	"厦门金龙汽车集团股份有限公司"	"电动物流车"
"002533.SZ"	"金杯电工"	"金杯电工股份有限公司"	"电动物流车"
"300484.SZ"	"蓝海华腾"	"深圳市蓝海华腾技术股份有限公司"	"电动物流车"
"300198.SZ"	"纳川股份"	"福建纳川管材科技股份有限公司"	"电动物流车"
"300153.SZ"	"科泰电源"	"上海科泰电源股份有限公司"	"电动物流车"
"600166.SH"	"福田汽车"	"北汽福田汽车股份有限公司"	"电动物流车"
"002610.SZ"	"爱康科技"	"江苏爱康科技股份有限公司"	"电动物流车"
"600418.SH"	"江淮汽车"	"安徽江淮汽车集团股份有限公司"	"电动物流车"
"300124.SZ"	"汇川技术"	"深圳市汇川技术股份有限公司"	"电动物流车"
"002594.SZ"	"比亚迪"	"比亚迪股份有限公司"	"电动物流车"
"600869.SH"	"智慧能源"	"远东智慧能源股份有限公司"	"电动物流车"
"002196.SZ"	"方正电机"	"浙江方正电机股份有限公司"	"电动物流车"
"002480.SZ"	"新筑股份"	"成都市新筑路桥机械股份有限公司"	"电动物流车"
"002089.SZ"	"新海宜"	"新海宜科技集团股份有限公司"	"电动物流车"
"002357.SZ"	"富临运业"	"四川富临运业集团股份有限公司"	"电动物流车"
"600885.SH"	"宏发股份"	"宏发科技股份有限公司"	"电动物流车"
"600066.SH"	"宇通客车"	"郑州宇通客车股份有限公司"	"电动物流车"
"002074.SZ"	"国轩高科"	"国轩高科股份有限公司"	"电动物流车"
"300048.SZ"	"合康新能"	"北京合康新能科技股份有限公司"	"电动物流车"
"601777.SH"	"力帆股份"	"力帆实业(集团)股份有限公司"	"电动物流车"
"603012.SH"	"创力集团"	"上海创力集团股份有限公司"	"电动物流车"
"000980.SZ"	"众泰汽车"	"众泰汽车股份有限公司"	"电动物流车"
"000903.SZ"	"云内动力"	"昆明云内动力股份有限公司"	"电动物流车"
"000957.SZ"	"中通客车"	"中通客车控股股份有限公司"	"电动物流车"
"600006.SH"	"东风汽车"	"东风汽车股份有限公司"	"电动物流车"
"601311.SH"	"骆驼股份"	"骆驼集团股份有限公司"	"电动自行车"
"000913.SZ"	"钱江摩托"	"浙江钱江摩托股份有限公司"	"电动自行车"
"600110.SH"	"诺德股份"	"诺德投资股份有限公司"	"电动自行车"
"002684.SZ"	"猛狮科技"	"广东猛狮新能源科技股份有限公司"	"电动自行车"
"600336.SH"	"澳柯玛"	"澳柯玛股份有限公司"	"电动自行车"
"002176.SZ"	"江特电机"	"江西特种电机股份有限公司"	"电动自行车"
"002594.SZ"	"比亚迪"	"比亚迪股份有限公司"	"电动自行车"
"300207.SZ"	"欣旺达"	"欣旺达电子股份有限公司"	"电动自行车"
"002056.SZ"	"横店东磁"	"横店集团东磁股份有限公司"	"电动自行车"
"603787.SH"	"新日股份"	"江苏新日电动车股份有限公司"	"电动自行车"
"300037.SZ"	"新宙邦"	"深圳新宙邦科技股份有限公司"	"电动自行车"
"000571.SZ"	"新大洲A"	"新大洲控股股份有限公司"	"电动自行车"
"000049.SZ"	"德赛电池"	"深圳市德赛电池科技股份有限公司"	"电动自行车"
"300073.SZ"	"当升科技"	"北京当升材料科技股份有限公司"	"电动自行车"
"002466.SZ"	"天齐锂业"	"四川天齐锂业股份有限公司"	"电动自行车"
"002580.SZ"	"圣阳股份"	"山东圣阳电源股份有限公司"	"电动自行车"
"600549.SH"	"厦门钨业"	"厦门钨业股份有限公司"	"电动自行车"
"300068.SZ"	"南都电源"	"浙江南都电源动力股份有限公司"	"电动自行车"
"002105.SZ"	"信隆健康"	"深圳信隆健康产业发展股份有限公司"	"电动自行车"
"300014.SZ"	"亿纬锂能"	"惠州亿纬锂能股份有限公司"	"电动自行车"
"600818.SH"	"中路股份"	"中路股份有限公司"	"电动自行车"
"000970.SZ"	"中科三环"	"北京中科三环高技术股份有限公司"	"电动自行车"
"300240.SZ"	"飞力达"	"江苏飞力达国际物流股份有限公司"	"电商物流"
"600690.SH"	"青岛海尔"	"青岛海尔股份有限公司"	"电商物流"
"600119.SH"	"长江投资"	"长发集团长江投资实业股份有限公司"	"电商物流"
"002024.SZ"	"苏宁易购"	"苏宁易购集团股份有限公司"	"电商物流"
"002181.SZ"	"粤传媒"	"广东广州日报传媒股份有限公司"	"电商物流"
"000503.SZ"	"海虹控股"	"海虹企业(控股)股份有限公司"	"电商物流"
"600120.SH"	"浙江东方"	"浙江东方集团股份有限公司"	"电商物流"
"600093.SH"	"易见股份"	"易见供应链管理股份有限公司"	"电商物流"
"000560.SZ"	"我爱我家"	"我爱我家控股集团股份有限公司"	"电商物流"
"002183.SZ"	"怡亚通"	"深圳市怡亚通供应链股份有限公司"	"电商物流"
"002009.SZ"	"天奇股份"	"天奇自动化工程股份有限公司"	"电商物流"
"600270.SH"	"外运发展"	"中外运空运发展股份有限公司"	"电商物流"
"600340.SH"	"华夏幸福"	"华夏幸福基业股份有限公司"	"电商物流"
"000788.SZ"	"北大医药"	"北大医药股份有限公司"	"电商物流"
"000061.SZ"	"农产品"	"深圳市农产品股份有限公司"	"电商物流"
"600708.SH"	"光明地产"	"光明房地产集团股份有限公司"	"电商物流"
"600998.SH"	"九州通"	"九州通医药集团股份有限公司"	"电商物流"
"000039.SZ"	"中集集团"	"中国国际海运集装箱（集团）股份有限公司"	"电商物流"
"600787.SH"	"中储股份"	"中储发展股份有限公司"	"电商物流"
"002106.SZ"	"莱宝高科"	"深圳莱宝高科技股份有限公司"	"电子书"
"000938.SZ"	"紫光股份"	"紫光股份有限公司"	"电子书"
"002230.SZ"	"科大讯飞"	"科大讯飞股份有限公司"	"电子书"
"600183.SH"	"生益科技"	"广东生益科技股份有限公司"	"电子书"
"002362.SZ"	"汉王科技"	"汉王科技股份有限公司"	"电子书"
"600551.SH"	"时代出版"	"时代出版传媒股份有限公司"	"电子书"
"600601.SH"	"方正科技"	"方正科技集团股份有限公司"	"电子书"
"601098.SH"	"中南传媒"	"中南出版传媒集团股份有限公司"	"电子书"
"600198.SH"	"*ST大唐"	"大唐电信科技股份有限公司"	"电子书"
"002230.SZ"	"科大讯飞"	"科大讯飞股份有限公司"	"电子书包"
"002362.SZ"	"汉王科技"	"汉王科技股份有限公司"	"电子书包"
"600601.SH"	"方正科技"	"方正科技集团股份有限公司"	"电子书包"
"600100.SH"	"同方股份"	"同方股份有限公司"	"电子书包"
"601928.SH"	"凤凰传媒"	"江苏凤凰出版传媒股份有限公司"	"电子书包"
"601098.SH"	"中南传媒"	"中南出版传媒集团股份有限公司"	"电子书包"
"600804.SH"	"鹏博士"	"鹏博士电信传媒集团股份有限公司"	"电子信息"
"000851.SZ"	"高鸿股份"	"大唐高鸿数据网络技术股份有限公司"	"电子信息"
"300287.SZ"	"飞利信"	"北京飞利信科技股份有限公司"	"电子信息"
"002600.SZ"	"领益智造"	"广东领益智造股份有限公司"	"电子信息"
"300113.SZ"	"顺网科技"	"杭州顺网科技股份有限公司"	"电子信息"
"002676.SZ"	"顺威股份"	"广东顺威精密塑料股份有限公司"	"电子信息"
"002316.SZ"	"键桥通讯"	"深圳键桥通讯技术股份有限公司"	"电子信息"
"300020.SZ"	"银江股份"	"银江股份有限公司"	"电子信息"
"000836.SZ"	"鑫茂科技"	"天津鑫茂科技股份有限公司"	"电子信息"
"600446.SH"	"金证股份"	"深圳市金证科技股份有限公司"	"电子信息"
"002090.SZ"	"金智科技"	"江苏金智科技股份有限公司"	"电子信息"
"002636.SZ"	"金安国纪"	"金安国纪科技股份有限公司"	"电子信息"
"002063.SZ"	"远光软件"	"远光软件股份有限公司"	"电子信息"
"002073.SZ"	"软控股份"	"软控股份有限公司"	"电子信息"
"600677.SH"	"航天通信"	"航天通信控股集团股份有限公司"	"电子信息"
"000547.SZ"	"航天发展"	"航天工业发展股份有限公司"	"电子信息"
"600271.SH"	"航天信息"	"航天信息股份有限公司"	"电子信息"
"002280.SZ"	"联络互动"	"杭州联络互动信息科技股份有限公司"	"电子信息"
"300188.SZ"	"美亚柏科"	"厦门市美亚柏科信息股份有限公司"	"电子信息"
"300017.SZ"	"网宿科技"	"网宿科技股份有限公司"	"电子信息"
"000938.SZ"	"紫光股份"	"紫光股份有限公司"	"电子信息"
"600355.SH"	"精伦电子"	"精伦电子股份有限公司"	"电子信息"
"002339.SZ"	"积成电子"	"积成电子股份有限公司"	"电子信息"
"603626.SH"	"科森科技"	"昆山科森科技股份有限公司"	"电子信息"
"300002.SZ"	"神州泰岳"	"北京神州泰岳软件股份有限公司"	"电子信息"
"002153.SZ"	"石基信息"	"北京中长石基信息技术股份有限公司"	"电子信息"
"002331.SZ"	"皖通科技"	"安徽皖通科技股份有限公司"	"电子信息"
"600588.SH"	"用友网络"	"用友网络科技股份有限公司"	"电子信息"
"002315.SZ"	"焦点科技"	"焦点科技股份有限公司"	"电子信息"
"600498.SH"	"烽火通信"	"烽火通信科技股份有限公司"	"电子信息"
"000561.SZ"	"烽火电子"	"陕西烽火电子股份有限公司"	"电子信息"
"600476.SH"	"湘邮科技"	"湖南湘邮科技股份有限公司"	"电子信息"
"000021.SZ"	"深科技"	"深圳长城开发科技股份有限公司"	"电子信息"
"000032.SZ"	"深桑达A"	"深圳市桑达实业股份有限公司"	"电子信息"
"000062.SZ"	"深圳华强"	"深圳华强实业股份有限公司"	"电子信息"
"002583.SZ"	"海能达"	"海能达通信股份有限公司"	"电子信息"
"002465.SZ"	"海格通信"	"广州海格通信集团股份有限公司"	"电子信息"
"300065.SZ"	"海兰信"	"北京海兰信数据科技股份有限公司"	"电子信息"
"600756.SH"	"浪潮软件"	"浪潮软件股份有限公司"	"电子信息"
"000977.SZ"	"浪潮信息"	"浪潮电子信息产业股份有限公司"	"电子信息"
"600797.SH"	"浙大网新"	"浙大网新科技股份有限公司"	"电子信息"
"002362.SZ"	"汉王科技"	"汉王科技股份有限公司"	"电子信息"
"000586.SZ"	"汇源通信"	"四川汇源光通信股份有限公司"	"电子信息"
"600105.SH"	"永鼎股份"	"江苏永鼎股份有限公司"	"电子信息"
"002474.SZ"	"榕基软件"	"福建榕基软件股份有限公司"	"电子信息"
"002769.SZ"	"普路通"	"深圳市普路通供应链管理股份有限公司"	"电子信息"
"002396.SZ"	"星网锐捷"	"福建星网锐捷通讯股份有限公司"	"电子信息"
"002313.SZ"	"日海通讯"	"深圳日海通讯技术股份有限公司"	"电子信息"
"300130.SZ"	"新国都"	"深圳市新国都技术股份有限公司"	"电子信息"
"002376.SZ"	"新北洋"	"山东新北洋信息技术股份有限公司"	"电子信息"
"002388.SZ"	"新亚制程"	"深圳市新亚电子制程股份有限公司"	"电子信息"
"300079.SZ"	"数码科技"	"北京数码视讯科技股份有限公司"	"电子信息"
"000909.SZ"	"数源科技"	"数源科技股份有限公司"	"电子信息"
"300182.SZ"	"捷成股份"	"北京捷成世纪科技股份有限公司"	"电子信息"
"300101.SZ"	"振芯科技"	"成都振芯科技股份有限公司"	"电子信息"
"002261.SZ"	"拓维信息"	"拓维信息系统股份有限公司"	"电子信息"
"300229.SZ"	"拓尔思"	"北京拓尔思信息技术股份有限公司"	"电子信息"
"300460.SZ"	"惠伦晶体"	"广东惠伦晶体科技股份有限公司"	"电子信息"
"600570.SH"	"恒生电子"	"恒生电子股份有限公司"	"电子信息"
"002104.SZ"	"恒宝股份"	"恒宝股份有限公司"	"电子信息"
"300365.SZ"	"恒华科技"	"北京恒华伟业科技股份有限公司"	"电子信息"
"603508.SH"	"思维列控"	"河南思维自动化设备股份有限公司"	"电子信息"
"300078.SZ"	"思创医惠"	"思创医惠科技股份有限公司"	"电子信息"
"002908.SZ"	"德生科技"	"广东德生科技股份有限公司"	"电子信息"
"002410.SZ"	"广联达"	"广联达软件股份有限公司"	"电子信息"
"600734.SH"	"实达集团"	"福建实达集团股份有限公司"	"电子信息"
"600845.SH"	"宝信软件"	"上海宝信软件股份有限公司"	"电子信息"
"600122.SH"	"宏图高科"	"江苏宏图高科技股份有限公司"	"电子信息"
"002231.SZ"	"奥维通信"	"奥维通信股份有限公司"	"电子信息"
"002368.SZ"	"太极股份"	"太极计算机股份有限公司"	"电子信息"
"300245.SZ"	"天玑科技"	"上海天玑科技股份有限公司"	"电子信息"
"600800.SH"	"天津磁卡"	"天津环球磁卡股份有限公司"	"电子信息"
"300205.SZ"	"天喻信息"	"武汉天喻信息产业股份有限公司"	"电子信息"
"300390.SZ"	"天华超净"	"苏州天华超净科技股份有限公司"	"电子信息"
"002214.SZ"	"大立科技"	"浙江大立科技股份有限公司"	"电子信息"
"600288.SH"	"大恒科技"	"大恒新纪元科技股份有限公司"	"电子信息"
"002312.SZ"	"三泰控股"	"成都三泰控股集团股份有限公司"	"电子信息"
"600289.SH"	"*ST信通"	"亿阳信通股份有限公司"	"电子信息"
"002194.SZ"	"*ST凡谷"	"武汉凡谷电子技术股份有限公司"	"电子信息"
"600198.SH"	"*ST大唐"	"大唐电信科技股份有限公司"	"电子信息"
"002504.SZ"	"*ST弘高"	"北京弘高创意建筑设计股份有限公司"	"电子信息"
"601519.SH"	"*ST智慧"	"上海大智慧股份有限公司"	"电子信息"
"600234.SH"	"ST山水"	"山西广和山水文化传播股份有限公司"	"电子信息"
"600608.SH"	"ST沪科"	"上海宽频科技股份有限公司"	"电子信息"
"300051.SZ"	"三五互联"	"厦门三五互联科技股份有限公司"	"电子信息"
"002115.SZ"	"三维通信"	"三维通信股份有限公司"	"电子信息"
"002017.SZ"	"东信和平"	"东信和平智能卡股份有限公司"	"电子信息"
"002065.SZ"	"东华软件"	"东华软件股份公司"	"电子信息"
"600776.SH"	"东方通信"	"东方通信股份有限公司"	"电子信息"
"000413.SZ"	"东旭光电"	"东旭光电科技股份有限公司"	"电子信息"
"600718.SH"	"东软集团"	"东软集团股份有限公司"	"电子信息"
"000063.SZ"	"中兴通讯"	"中兴通讯股份有限公司"	"电子信息"
"600764.SH"	"中国海防"	"中国船舶重工集团海洋防务与信息对抗股份有"	"电子信息"
"600536.SH"	"中国软件"	"中国软件与技术服务股份有限公司"	"电子信息"
"000066.SZ"	"中国长城"	"中国长城科技集团股份有限公司"	"电子信息"
"002279.SZ"	"久其软件"	"北京久其软件股份有限公司"	"电子信息"
"300104.SZ"	"乐视网"	"乐视网信息技术(北京)股份有限公司"	"电子信息"
"002195.SZ"	"二三四五"	"上海二三四五网络控股集团股份有限公司"	"电子信息"
"002467.SZ"	"二六三"	"二六三网络通信股份有限公司"	"电子信息"
"600728.SH"	"佳都科技"	"佳都新太科技股份有限公司"	"电子信息"
"600485.SH"	"信威集团"	"北京信威通信科技集团股份有限公司"	"电子信息"
"300136.SZ"	"信维通信"	"深圳市信维通信股份有限公司"	"电子信息"
"600571.SH"	"信雅达"	"信雅达系统工程股份有限公司"	"电子信息"
"002429.SZ"	"兆驰股份"	"深圳市兆驰股份有限公司"	"电子信息"
"002151.SZ"	"北斗星通"	"北京北斗星通导航技术股份有限公司"	"电子信息"
"002148.SZ"	"北纬科技"	"北京北纬通信科技股份有限公司"	"电子信息"
"600850.SH"	"华东电脑"	"上海华东电脑股份有限公司"	"电子信息"
"300025.SZ"	"华星创业"	"杭州华星创业通信技术股份有限公司"	"电子信息"
